2021-11-22 12:24:05.853  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-08, grossSales=0.0, netSales=0.0, ordersCount=0]
2021-11-22 12:24:05.853  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | itemIndex : 8
2021-11-22 12:24:05.853  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-08, grossSales=4800.354, netSales=393.82092, ordersCount=7]
2021-11-22 12:24:05.853  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | orderDateString : 2021-08
2021-11-22 12:24:05.853  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-08, grossSales=0.0, netSales=0.0, ordersCount=0]
2021-11-22 12:24:05.853  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | itemIndex : 8
2021-11-22 12:24:05.853  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-08, grossSales=5258.464, netSales=447.99493, ordersCount=8]
2021-11-22 12:24:05.853  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | orderDateString : 2021-08
2021-11-22 12:24:05.853  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-08, grossSales=0.0, netSales=0.0, ordersCount=0]
2021-11-22 12:24:05.853  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | itemIndex : 8
2021-11-22 12:24:05.853  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | reportItem : ReportItemDTO [identifier=2021-08, grossSales=5320.2134, netSales=463.89493, ordersCount=9]
2021-11-22 12:24:05.854  INFO 2132 --- [http-nio-8081-exec-7] c.s.a.util.MasterOrderReportServiceUtil  : MasterOrderReportServiceUtil | calculateSalesForReportData | orderDateString : 2021-08
